work_year;experience_level;employment_type;job_title;salary;salary_currency;salary_in_usd;employee_residence;remote_ratio;company_location;company_size
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Mid/Intermediate level;FT;Financial Data Analyst;75000;USD;75000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;EUR;84053;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;EUR;73546;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;GBP;98506;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;GBP;86193;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;EUR;84053;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;EUR;73546;ES;100;ES;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Analytics Entry levelgineer;83376;GBP;102663;GB;100;GB;M
2022;Senior;FT;Analytics Entry levelgineer;65004;GBP;80041;GB;100;GB;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;84958;GBP;104611;GB;100;GB;M
2022;Senior;FT;Data Entry levelgineer;66822;GBP;82280;GB;100;GB;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;0;US;M
2022;Senior;FT;Data Analyst;115000;USD;115000;US;0;US;L
2022;Entry level;FT;Data SciEntry leveltist;30000;EUR;31520;ES;50;ES;M
2022;Senior;FT;Data Operations Analyst;81000;USD;81000;US;100;US;M
2022;Senior;FT;Data Operations Analyst;66000;USD;66000;US;100;US;M
2022;Entry level;FT;Data Analyst;46000;USD;46000;US;100;US;L
2022;Entry level;FT;Data Entry levelgineer;80000;USD;80000;US;100;US;L
2022;Executive level;FT;Machine Learning SciEntry leveltist;200000;USD;200000;US;100;US;S
2022;Executive level;FT;Machine Learning SciEntry leveltist;180000;USD;180000;US;100;US;S
2022;Executive level;FT;AI SciEntry leveltist;200000;USD;200000;US;100;US;S
2022;Senior;FT;Data SciEntry leveltist;204100;USD;204100;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;136100;USD;136100;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;96000;GBP;118208;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;90000;GBP;110820;GB;0;GB;M
2021;Entry level;PT;Computer Vision Software Entry levelgineer;120000;DKK;19073;DK;50;DK;L
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;191475;USD;191475;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;141525;USD;141525;US;100;US;M
2022;Senior;FT;Data Specialist;95000;USD;95000;US;100;US;M
2022;Senior;FT;Data Specialist;70000;USD;70000;US;100;US;M
2022;Mid/Intermediate level;FT;Applied Machine Learning SciEntry leveltist;75000;USD;75000;BO;100;US;M
2022;Mid/Intermediate level;CT;Analytics Entry levelgineer;7500;USD;7500;BO;50;BO;M
2022;Mid/Intermediate level;FT;Data Analyst;113000;USD;113000;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;130000;USD;130000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Analytics Consultant;113000;USD;113000;US;100;US;L
2022;Mid/Intermediate level;FT;Product Data Analyst;140000;USD;140000;US;100;US;M
2021;Senior;FT;Data Analyst;50000;USD;50000;PH;100;PH;S
2022;Mid/Intermediate level;FT;BI Data Analyst;77000;AUD;53368;AU;100;AU;M
2022;Senior;FT;Data SciEntry leveltist;175000;USD;175000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;0;US;M
2022;Senior;FT;Lead Data SciEntry leveltist;28500;EUR;29944;PT;50;PT;S
2022;Senior;FT;Analytics Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;119300;USD;119300;US;0;US;L
2022;Mid/Intermediate level;FT;ReSeniorntry leveliorarch SciEntry leveltist;145000;USD;145000;US;50;US;L
2022;Senior;FT;Data Entry levelgineer;105000;USD;105000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;90000;USD;90000;US;0;US;M
2022;Senior;FT;ETL Developer;146200;USD;146200;US;100;US;M
2022;Senior;FT;ETL Developer;124270;USD;124270;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;225000;USD;225000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;160000;USD;160000;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;52000;EUR;54634;NL;100;NL;S
2022;Senior;FT;Data Entry levelgineer;185800;USD;185800;CA;100;CA;M
2022;Senior;FT;Data Entry levelgineer;137400;USD;137400;CA;100;CA;M
2022;Senior;FT;Analytics Entry levelgineer;245000;USD;245000;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;180000;USD;180000;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;203500;USD;203500;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;152000;USD;152000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Senior;FT;Machine Learning Infrastructure Entry levelgineer;186000;USD;186000;US;100;US;M
2022;Senior;FT;Machine Learning Infrastructure Entry levelgineer;148800;USD;148800;US;100;US;M
2022;Senior;FT;Lead ML Entry levelgineer;7500000;INR;95386;IN;50;IN;L
2022;Mid/Intermediate level;FT;ML Entry levelgineer;104000;GBP;128058;GB;50;GB;L
2022;Entry level;FT;Data SciEntry leveltist;82000;USD;82000;US;0;US;L
2022;Entry level;PT;Data SciEntry leveltist;110000;USD;110000;DO;100;FR;M
2022;Mid/Intermediate level;FT;Applied Machine Learning SciEntry leveltist;173000;USD;173000;US;50;US;M
2022;Senior;FT;Data SciEntry leveltist;203500;USD;203500;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;152000;USD;152000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;186000;USD;186000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;148800;USD;148800;US;100;US;M
2022;Entry level;FT;BI Data Analyst;32400;BRL;6270;BR;100;BR;L
2022;Mid/Intermediate level;FT;Data SciEntry levelce Manager;158000;USD;158000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry levelce Manager;134000;USD;134000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;120000;USD;120000;US;100;US;M
2022;Executive level;FT;Analytics Entry levelgineer;200000;USD;200000;US;100;US;M
2022;Executive level;FT;Analytics Entry levelgineer;150000;USD;150000;US;100;US;M
2022;Senior;FT;Data Analyst;216200;USD;216200;US;0;US;M
2022;Senior;FT;Data Analyst;144100;USD;144100;US;0;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;110000;EUR;115573;NL;0;NL;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;85000;EUR;89306;NL;0;NL;M
2022;Senior;FT;ETL Developer;250000;USD;250000;US;0;US;M
2022;Senior;FT;ETL Developer;63000;USD;63000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;135000;USD;135000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;85000;USD;85000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;135000;USD;135000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;85000;USD;85000;US;100;US;M
2022;Senior;FT;Data SciEntry levelce Manager;206000;USD;206000;US;100;US;M
2022;Senior;FT;Data SciEntry levelce Manager;175100;USD;175100;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;189650;USD;189650;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;164996;USD;164996;US;0;US;M
2022;Senior;FT;Data Architect;149040;USD;149040;US;100;US;M
2022;Senior;FT;Data Architect;113900;USD;113900;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;154000;USD;154000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;126000;USD;126000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;200000;USD;200000;US;100;US;L
2022;Senior;FT;ML Entry levelgineer;150000;USD;150000;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;195700;USD;195700;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;130500;USD;130500;US;0;US;M
2022;Senior;FT;Analytics Entry levelgineer;170000;USD;170000;US;100;US;M
2022;Senior;FT;Analytics Entry levelgineer;135000;USD;135000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;GBP;98506;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;GBP;73880;GB;0;GB;M
2022;Senior;FT;Data Analyst;117000;USD;117000;US;100;US;M
2022;Senior;FT;Data Analyst;99450;USD;99450;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;200000;USD;200000;PR;100;PR;M
2022;Senior;FT;Data Entry levelgineer;135000;USD;135000;PR;100;PR;M
2022;Senior;FT;ML Entry levelgineer;193900;USD;193900;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;129300;USD;129300;US;0;US;M
2022;Entry level;FT;ML Entry levelgineer;45000;GBP;55410;GB;100;GB;S
2022;Senior;FT;Data Analyst;70000;GBP;86193;GB;0;GB;M
2022;Senior;FT;Data Analyst;50000;GBP;61566;GB;0;GB;M
2022;Senior;FT;Data Analyst;175000;USD;175000;US;100;US;M
2022;Senior;FT;Data Analyst;130000;USD;130000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;188100;USD;188100;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;139860;USD;139860;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;248700;USD;248700;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;167100;USD;167100;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;450000;INR;5723;IN;100;IN;S
2022;Senior;FT;Data SciEntry leveltist;123400;USD;123400;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;88100;USD;88100;US;0;US;M
2022;Mid/Intermediate level;FT;BI Data Analyst;48000;EUR;50432;DE;100;DE;S
2022;Senior;FT;Data SciEntry leveltist;245000;USD;245000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;205000;USD;205000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;141300;USD;141300;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;102100;USD;102100;US;0;US;M
2022;Senior;FT;Data Architect;141300;USD;141300;US;0;US;M
2022;Senior;FT;Data Architect;102100;USD;102100;US;0;US;M
2022;Entry level;FT;Data Analyst;50000;USD;50000;AR;100;AR;L
2022;Entry level;FT;Data SciEntry leveltist;80000;EUR;84053;BE;100;BE;L
2022;Mid/Intermediate level;FT;Lead Data SciEntry leveltist;50000;GBP;61566;GB;50;GB;S
2022;Senior;FT;Data Architect;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Architect;63000;USD;63000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Manager;189500;USD;189500;US;100;US;L
2022;Senior;FT;Data SciEntry levelce Manager;140100;USD;140100;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;177600;USD;177600;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;131300;USD;131300;US;100;US;L
2022;Mid/Intermediate level;FT;Data Entry levelgineer;24000;USD;24000;US;0;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;24000;USD;24000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;202900;USD;202900;US;100;US;L
2022;Senior;FT;ML Entry levelgineer;131300;USD;131300;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;145000;USD;145000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;115000;USD;115000;US;100;US;M
2022;Entry level;FT;ML Entry levelgineer;115000;USD;115000;US;50;US;L
2022;Mid/Intermediate level;FT;ML Entry levelgineer;193900;USD;193900;US;0;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;129300;USD;129300;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;180000;USD;180000;US;100;US;L
2022;Senior;FT;Data SciEntry leveltist;140000;USD;140000;US;100;US;L
2022;Mid/Intermediate level;FT;Data Analyst;216200;USD;216200;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;144100;USD;144100;US;0;US;M
2022;Senior;FT;Machine Learning SciEntry leveltist;216000;USD;216000;US;0;US;M
2022;Senior;FT;Machine Learning SciEntry leveltist;144000;USD;144000;US;0;US;M
2022;Entry level;FT;Data Analyst;150000;USD;150000;US;100;US;L
2021;Entry level;FT;Machine Learning ReSeniorntry leveliorarch Entry levelgineer;900000;INR;12171;IN;100;IN;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;4200000;INR;53416;IN;100;ID;L
2022;Entry level;FT;Applied Data SciEntry leveltist;50000;USD;50000;AT;50;AT;M
2021;Senior;FT;Cloud Data Architect;250000;USD;250000;US;50;US;L
2022;Executive level;FT;ReSeniorntry leveliorarch SciEntry leveltist;80000;EUR;84053;NL;0;NL;L
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;107000;GBP;131752;GB;100;GB;M
2022;Senior;FT;Analytics Entry levelgineer;48000;USD;48000;AR;100;US;S
2022;Executive level;FT;Data SciEntry levelce Manager;260500;USD;260500;US;0;US;M
2022;Executive level;FT;Data SciEntry levelce Manager;175100;USD;175100;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;210000;USD;210000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;100;US;M
2022;Entry level;FT;Data Analyst;55000;USD;55000;US;100;US;S
2022;Mid/Intermediate level;FT;Data Analyst;130000;USD;130000;US;100;US;M
2022;Senior;FT;Applied Machine Learning SciEntry leveltist;73400;EUR;77119;FR;100;GB;L
2022;Entry level;FT;Data SciEntry leveltist;49500;EUR;52008;BE;50;BE;S
2022;Mid/Intermediate level;FL;Applied Machine Learning SciEntry leveltist;2400000;INR;30523;IN;100;IN;S
2022;Senior;FT;Data Entry levelgineer;206699;USD;206699;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;99100;USD;99100;US;0;US;M
2022;Mid/Intermediate level;FT;Analytics Entry levelgineer;200000;USD;200000;US;0;US;M
2022;Mid/Intermediate level;FT;Analytics Entry levelgineer;54000;USD;54000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Senior;FT;Data Architect;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Architect;63000;USD;63000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;250000;USD;250000;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;63000;USD;63000;US;0;US;M
2022;Entry level;FT;Analytics Entry levelgineer;130000;USD;130000;US;50;US;L
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;0;US;L
2022;Senior;FT;Data Entry levelgineer;80000;USD;80000;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;100000;USD;100000;US;0;US;L
2022;Senior;FT;Data Specialist;221300;USD;221300;US;100;US;L
2022;Senior;FT;Data Specialist;148700;USD;148700;US;100;US;L
2022;Entry level;FT;ML Entry levelgineer;30000;USD;30000;GB;100;GB;L
2022;Entry level;FT;Data Analyst;27000;EUR;28368;FR;50;FR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;74000;GBP;91118;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;50000;GBP;61566;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;58000;EUR;60938;DE;100;DE;S
2022;Senior;FT;Data SciEntry levelce Manager;249260;USD;249260;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Manager;185400;USD;185400;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;170000;USD;170000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;130000;USD;130000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;65000;GBP;80036;GB;50;GB;M
2022;Senior;FT;Data Analyst;128875;USD;128875;US;100;US;M
2022;Senior;FT;Data Analyst;93700;USD;93700;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;180000;USD;180000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;100000;USD;100000;US;100;US;M
2022;Senior;FT;Data Analyst;136260;USD;136260;US;100;US;M
2022;Senior;FT;Data Analyst;109280;USD;109280;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;100;US;L
2022;Senior;FT;Data SciEntry leveltist;92000;USD;92000;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;200000;USD;200000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;160000;USD;160000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;110000;GBP;135446;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;85000;GBP;104663;GB;0;GB;M
2022;Senior;FT;Data Analyst;117000;USD;117000;US;100;US;M
2022;Senior;FT;Data Analyst;99450;USD;99450;US;100;US;M
2022;Entry level;FT;Data Entry levelgineer;129000;USD;129000;US;100;US;L
2022;Entry level;FT;Data Entry levelgineer;86000;USD;86000;US;100;US;L
2020;Entry level;FT;Data Entry levelgineer;1000000;INR;13493;IN;100;IN;L
2020;Entry level;FT;Data Entry levelgineer;1000000;INR;13493;IN;100;IN;L
2022;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;119300;USD;119300;US;0;US;L
2022;Senior;FT;Business Data Analyst;100000;USD;100000;US;100;US;L
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;25000;USD;25000;TR;50;TR;M
2022;Mid/Intermediate level;FT;Data Analyst;90000;SGD;65257;SG;50;SG;M
2022;Mid/Intermediate level;FT;AI SciEntry leveltist;200000;USD;200000;US;100;US;M
2022;Entry level;FT;Machine Learning Developer;180000;USD;180000;US;100;US;L
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;153000;USD;153000;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;210000;USD;210000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;100000;USD;100000;US;100;US;M
2022;Senior;FT;Data Analyst;150075;USD;150075;US;100;US;M
2022;Senior;FT;Data Analyst;110925;USD;110925;US;100;US;M
2022;Mid/Intermediate level;FT;Machine Learning SciEntry leveltist;22800;USD;22800;EG;100;EG;M
2022;Senior;FT;Data SciEntry leveltist;160000;USD;160000;US;100;US;L
2022;Senior;FT;Data SciEntry leveltist;92000;USD;92000;US;100;US;L
2022;Senior;FT;ML Entry levelgineer;202900;USD;202900;US;100;US;L
2022;Senior;FT;ML Entry levelgineer;131300;USD;131300;US;100;US;L
2020;Entry level;FT;Data Analyst;20000;EUR;22809;PT;100;PT;M
2022;Entry level;FT;Data Analyst;15000;USD;15000;ID;0;ID;L
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;135000;USD;135000;US;100;US;M
2022;Senior;FT;Data SciEntry levelce Manager;193000;AUD;133766;AU;100;AU;L
2022;Entry level;FT;ML Entry levelgineer;83000;USD;83000;US;0;US;L
2022;Mid/Intermediate level;FT;Data Entry levelgineer;75000;GBP;92350;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;55000;GBP;67723;GB;100;GB;M
2022;Senior;FT;Data SciEntry leveltist;186000;USD;186000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;148800;USD;148800;US;0;US;M
2022;Senior;FT;Data Analyst;112900;USD;112900;US;0;US;M
2022;Senior;FT;Data Analyst;90320;USD;90320;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;240000;USD;240000;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;160000;USD;160000;US;0;US;M
2022;Senior;FT;Data SciEntry levelce Manager;300000;USD;300000;US;100;US;M
2022;Senior;FT;Data SciEntry levelce Manager;200000;USD;200000;US;100;US;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;62500;EUR;65666;DE;50;DE;S
2022;Mid/Intermediate level;FT;AI SciEntry leveltist;200000;USD;200000;IN;100;US;L
2022;Mid/Intermediate level;FT;ML Entry levelgineer;95000;GBP;116976;GB;0;GB;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;75000;GBP;92350;GB;0;GB;M
2022;Mid/Intermediate level;FT;AI SciEntry leveltist;120000;USD;120000;US;0;US;M
2022;Senior;FT;Data Analyst;112900;USD;112900;US;100;US;M
2022;Senior;FT;Data Analyst;90320;USD;90320;US;100;US;M
2022;Senior;FT;Data Analytics Manager;145000;USD;145000;US;100;US;M
2022;Senior;FT;Data Analytics Manager;105400;USD;105400;US;100;US;M
2020;Entry level;FT;Data SciEntry leveltist;43200;EUR;49268;DE;0;DE;S
2022;Mid/Intermediate level;FT;Data Entry levelgineer;90000;GBP;110820;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;75000;GBP;92350;GB;0;GB;M
2022;Senior;FT;Data SciEntry leveltist;215300;USD;215300;US;100;US;L
2022;Senior;FT;Data SciEntry leveltist;158200;USD;158200;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;209100;USD;209100;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;154600;USD;154600;US;100;US;L
2022;Senior;FT;Data Analyst;115934;USD;115934;US;0;US;M
2022;Senior;FT;Data Analyst;81666;USD;81666;US;0;US;M
2022;Senior;FT;Data Entry levelgineer;175000;USD;175000;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;155000;USD;155000;US;100;US;M
2022;Mid/Intermediate level;FT;ML Entry levelgineer;80000;EUR;84053;FR;100;DE;M
2022;Senior;FT;Data Analyst;164000;USD;164000;US;0;US;M
2022;Senior;FT;Data Analyst;132000;USD;132000;US;0;US;M
2022;Senior;FT;Data SciEntry leveltist;170000;USD;170000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;123000;USD;123000;US;100;US;M
2022;Senior;FT;ML Entry levelgineer;189650;USD;189650;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;164996;USD;164996;US;0;US;M
2022;Mid/Intermediate level;FT;ETL Developer;50000;EUR;52533;GR;0;GR;M
2022;Mid/Intermediate level;FT;ETL Developer;50000;EUR;52533;GR;0;GR;M
2022;Executive level;FT;Lead Data Entry levelgineer;150000;CAD;115222;CA;100;CA;S
2022;Senior;FT;Data Entry levelgineer;165400;USD;165400;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;132320;USD;132320;US;100;US;M
2022;Senior;FT;Data Architect;208775;USD;208775;US;100;US;M
2022;Senior;FT;Data Architect;147800;USD;147800;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;136994;USD;136994;US;100;US;M
2022;Senior;FT;Data Entry levelgineer;101570;USD;101570;US;100;US;M
2022;Senior;FT;Data Analyst;128875;USD;128875;US;100;US;M
2022;Senior;FT;Data Analyst;93700;USD;93700;US;100;US;M
2022;Executive level;FT;Head of Machine Learning;6000000;INR;76309;IN;50;IN;L
2022;Entry level;FT;ML Entry levelgineer;28500;GBP;35093;GB;100;GB;L
2022;Senior;FT;Data Entry levelgineer;183600;USD;183600;US;100;US;L
2022;Senior;FT;Data Entry levelgineer;100800;USD;100800;US;100;US;L
2022;Mid/Intermediate level;FT;Data Analyst;40000;GBP;49253;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Analyst;30000;GBP;36940;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Analyst;40000;EUR;42026;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Analyst;30000;EUR;31520;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;EUR;84053;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;EUR;73546;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;GBP;98506;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;GBP;86193;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;80000;EUR;84053;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;70000;EUR;73546;GR;100;GR;M
2022;Senior;FT;ML Entry levelgineer;189650;USD;189650;US;0;US;M
2022;Senior;FT;ML Entry levelgineer;164996;USD;164996;US;0;US;M
2022;Mid/Intermediate level;FT;Data Analyst;40000;EUR;42026;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Analyst;30000;EUR;31520;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;75000;GBP;92350;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;GBP;73880;GB;100;GB;M
2022;Senior;FT;Data SciEntry leveltist;215300;USD;215300;US;0;US;L
2022;Senior;FT;Data SciEntry leveltist;140400;USD;140400;US;0;US;L
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;EUR;63040;ES;100;ES;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;45000;EUR;47280;ES;100;ES;M
2022;Senior;FT;Data SciEntry leveltist;260000;USD;260000;US;100;US;M
2022;Senior;FT;Data SciEntry leveltist;180000;USD;180000;US;100;US;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;55000;GBP;67723;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data SciEntry leveltist;35000;GBP;43096;GB;0;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;EUR;63040;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;45000;EUR;47280;GR;100;GR;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;60000;GBP;73880;GB;100;GB;M
2022;Mid/Intermediate level;FT;Data Entry levelgineer;45000;GBP;55410;GB;100;GB;M
2021;Mid/Intermediate level;FT;ML Entry levelgineer;43200;EUR;51064;IT;50;IT;L
